Year,Company,Market_Cap
2021,BXC,416730359.5063019
2020,BXC,183555743.2540512
2020,BXMT,3450514879.82959
2022,BXMT,4052313979.772461
2023,BXMT,3776256576.0
2021,BXMT,5161650016.708008
2020,BXMX,1087358282.5946808
2021,BXMX,1460289438.581467
2022,BXMX,1237480211.9207382
2023,BXMX,1318728884.1056824
2022,BXP,10438903370.239258
2023,BXP,8862002170.410156
2021,BXP,14500841934.127808
2020,BXP,10353769483.24585
2022,BXSL,4693854312.755585
2023,BXSL,5647487165.985107
2020,BY,489422012.4008179
2021,BY,1077840017.3828125
2022,BY,894661200.0
2023,BY,870803527.5512695
2023,BYD,5581919126.022339
2020,BYD,2816194243.0065155
2021,BYD,5804901921.979523
2022,BYD,4372488030.018616
2023,BYFC,47305306.52069092
2021,BYFC,160258787.1775818
2020,BYFC,81094807.06809998
2022,BYFC,54545913.36982727
2022,BYM,284159207.91692734
2020,BYM,345663315.3409958
2021,BYM,387719666.3459778
2023,BYM,255406529.1068077
2021,BYND,6845942122.937012
2020,BYND,10800276545.214844
2022,BYND,921594132.962036
2023,BYND,625669400.5569458
2023,BYNO,49019503.75467301
2022,BYNO,45489014.36331749
2022,BYON,1114029562.452507
2021,BYON,3564894460.2279663
2020,BYON,3323788424.810028
2023,BYON,723776060.0379944
2020,BYRN,364430400.0
2022,BYRN,107051425.65565108
2023,BYRN,51020256.217217445
2021,BYRN,497903047.9019165
2020,BYSI,536398340.9107208
2022,BYSI,39897396.38433456
2023,BYSI,32240320.480418205
2021,BYSI,635134313.2240295
2021,BYU,8615547000.0
2023,BYU,349616400.0
2020,BYU,31715202000.0
2022,BYU,3021684600.0
2021,BZ,13415633025.665283
2022,BZ,6292188487.167358
2023,BZ,5654769228.439331
2021,BZFD,1444315089.7613523
2022,BZFD,227359383.6605072
2023,BZFD,55673902.29575634
2023,BZH,774250124.2572784
2022,BZH,300561975.3713608
2020,BZH,410281074.07159805
2021,BZH,536162775.0
2020,BZUN,1788863753.4145355
2021,BZUN,965182554.8059464
2022,BZUN,345769903.55181694
2023,BZUN,170682584.74917412
2021,C,118807218466.15623
2022,C,73064883825.42969
2023,C,75343947441.00781
2020,C,70458091738.16406
2023,CAAP,2147366504.562378
2020,CAAP,358967563.07029724
2021,CAAP,906272378.4217834
2022,CAAP,1068854058.5079192
2020,CAAS,89349673.15149307
2021,CAAS,98405381.71212672
2023,CAAS,117422376.16660596
2022,CAAS,120139086.57574654
2023,CABA,743477227.0440102
2021,CABA,594000184.5462799
2020,CABA,529519915.4537201
2022,CABA,31751653.83535624
2020,CABO,10505092299.003906
2021,CABO,10154748285.57129
2023,CABO,3459330493.510742
2022,CABO,4793356125.407715
2020,CAC,425760164.7949219
2021,CAC,698190422.2412109
2022,CAC,620937577.7587891
2023,CAC,411334709.9914551
2023,CACC,5572605284.863281
2022,CACC,5304705600.0
2020,CACC,4101336945.410156
2021,CACC,7088685212.158203
2020,CACI,4754256773.678589
2021,CACI,5845799906.130981
2022,CACI,5822603867.547607
2023,CACI,7001800377.642822
2023,CADE,3875556844.83313
2020,CADE,3314473618.8894043
2022,CADE,4640805938.851807
2021,CADE,5192834092.068237
2021,CADL,347799236.89575195
2023,CADL,29518016.53547287
2022,CADL,100746275.36582948
2023,CAE,7442041884.780884
2021,CAE,9520076818.517944
2020,CAE,4659642386.565735
2022,CAE,4885931463.043823
2020,CAF,310546867.4720764
2022,CAF,234117495.9663391
2023,CAF,215921832.6610565
2021,CAF,341216254.12216187
2023,CAG,12477271194.97296
2022,CAG,14301390604.203247
2021,CAG,14308128837.17212
2020,CAG,14605270163.81836
2022,CAH,15449384092.208862
2020,CAH,10145140910.682678
2021,CAH,11069471674.301147
2023,CAH,20488349073.165894
2022,CAKE,1489532194.9310305
2023,CAKE,1541421561.187744
2021,CAKE,2390984000.0
2020,CAKE,1411189268.3563232
2023,CAL,1012392272.056961
2022,CAL,852577883.8291168
2020,CAL,330523835.6191635
2021,CAL,779577721.0075378
2023,CALC,28595532.922697067
2023,CALM,2141936091.0003664
2020,CALM,1695830270.4086304
2021,CALM,1599595449.2500305
2022,CALM,2459112600.749969
2020,CALX,1169932935.1816175
2023,CALX,3016294930.0403595
2022,CALX,4023042529.838562
2021,CALX,3252518735.080719
2022,CAMT,1051134857.4611664
2021,CAMT,1837784685.85434
2020,CAMT,697732161.1917496
2023,CAMT,2824499535.85434
2023,CAN,485874494.0028191
2022,CAN,875641912.3620987
2021,CAN,1631150075.6435394
2020,CAN,499222681.2729836
2023,CANF,16155540.081400871
2022,CANF,46942509.83719826
2021,CANF,101200740.32560349
2020,CANF,107906815.65120696
2023,CANG,80771967.88387299
2022,CANG,156113876.76343918
2021,CANG,272859910.7053757
2020,CANG,339226043.469429
2023,CAPL,825232943.31913
2021,CAPL,722206464.0102386
2020,CAPL,480941795.7137108
2022,CAPL,711092843.31913
2021,CAPR,142056347.32599258
2020,CAPR,185521350.0
2022,CAPR,212024400.0
2023,CAPR,120853910.69602966
2023,CAPT,178963000.0
2022,CAPT,310617505.7525635
2023,CAR,6408482216.070557
2022,CAR,5294692525.444031
2021,CAR,4155224367.186737
2020,CAR,938679101.1161804
2022,CARA,513364157.1699143
2021,CARA,847379959.5388412
2020,CARA,697923005.9223175
2023,CARA,92142285.12318134
2022,CARE,371472088.8015747
2023,CARE,289102177.8388977
2021,CARE,328095222.1611023
2020,CARE,153434122.20039368
2023,CARG,1530717113.9146729
2022,CARG,1238028598.9857788
2021,CARG,2744282138.0284424
2020,CARG,1889806451.156433
2023,CARM,175735350.792408
2022,CARM,353132500.0
2021,CARM,658903685.7366562
2020,CARM,1163260000.0
2023,CARR,49831911088.74512
2022,CARR,32101862359.74121
2021,CARR,46486817247.31445
2020,CARR,27132587001.586918
2023,CARS,1113098926.2954712
2022,CARS,759231150.0
2021,CARS,835154239.8153305
2020,CARS,533442402.9630661
2023,CART,7633447349.788879
2023,CARV,11078523.089504242
2022,CARV,20421240.0
2020,CARV,32929248.526239395
2021,CARV,90874514.10495758
2022,CASH,823241897.1328735
2023,CASH,1151189933.8111875
2020,CASH,478410679.8667908
2021,CASH,1310792948.5664368
2022,CASI,40198858.5255146
2020,CASI,236554832.9489708
2021,CASI,183987084.1020584
2023,CASI,39580415.11530876
2020,CASS,538404717.2893524
2021,CASS,570252264.2082214
2022,CASS,472689390.2873993
2023,CASS,507572225.0
2021,CASY,6859711803.913879
2023,CASY,9883517664.089966
2020,CASY,6422341863.574219
2022,CASY,7371869919.520569
2021,CAT,87548347288.90332
2023,CAT,130083443659.22266
2020,CAT,66589465052.95508
2022,CAT,76499049674.03125
2020,CATO,142987490.102005
2021,CATO,307668840.5971527
2022,CATO,179395883.28266144
2023,CATO,144043233.13064575
2020,CATX,391080649.6608124
2021,CATX,424794497.6608124
2022,CATX,155083697.5847969
2023,CATX,182054782.4152031
2020,CATY,1524834262.6098633
2022,CATY,2775673517.9260254
2023,CATY,2508642982.86438
2021,CATY,2987132811.950684
2023,CAVA,3501652134.0579987
2022,CB,71271890726.39062
2021,CB,66873781926.02344
2023,CB,82971964655.22656
2020,CB,43930757560.38281
2023,CBAN,175723096.9739914
2021,CBAN,323715348.6207962
2020,CBAN,181736427.3030281
2022,CBAN,229196392.30299
2020,CBAT,181677182.2845459
2021,CBAT,209558329.1381836
2022,CBAT,103430077.85568236
2023,CBAT,73750143.35670471
2021,CBFV,118278611.7002678
2023,CBFV,110036872.038517
2022,CBFV,111887962.7768898
2020,CBFV,92048023.16310884
2023,CBL,660173449.5956421
2022,CBL,805864767.2058105
2023,CBNK,316150018.1304932
2021,CBNK,397625175.1739502
2022,CBNK,381759846.3043213
2020,CBNK,155994614.5614624
2020,CBOE,8997415967.834473
2023,CBOE,16344877842.49878
2022,CBOE,12280892867.385864
2021,CBOE,12911699251.373293
2023,CBRE,22632994437.910645
2022,CBRE,20687158004.687256
2021,CBRE,29834123125.910645
2020,CBRE,14393064819.82129
2023,CBRG,38031946.85791969
2022,CBRG,35597621.438331604
2023,CBRL,1492128892.237854
2021,CBRL,3105049230.685425
2020,CBRL,2528522624.5521545
2022,CBRL,2055674134.657288
2020,CBSH,6505721484.970093
2022,CBSH,8529215352.111816
2023,CBSH,6185485580.986023
2021,CBSH,8555244450.256348
2020,CBT,1901493726.7982483
2021,CBT,2716689066.7671204
2022,CBT,3502692548.538208
2023,CBT,3797644441.960144
2020,CBU,2779088775.766754
2021,CBU,3573984615.2122498
2022,CBU,3156825592.210388
2023,CBU,2217869528.894806
2020,CBUS,7240898250.0
2021,CBUS,4444777250.0
2022,CBUS,226855110.0625992
2023,CBUS,480616251.8873215
2023,CBZ,2605322986.5974426
2022,CBZ,2147508880.722046
2020,CBZ,1148048885.1285934
2021,CBZ,1623432433.6597445
2020,CC,2960136549.0341187
2023,CC,4187023386.116028
2021,CC,4266078792.495728
2022,CC,3679505443.058014
2023,CCAP,633751664.1378403
2022,CCAP,556663746.9654083
2021,CCAP,689098834.6767426
2020,CCAP,418098279.6449661
2023,CCB,577409830.9467316
2022,CCB,534753384.5859528
2021,CCB,428717726.2130737
2020,CCB,164839675.0
2021,CCBG,419140128.1223297
2020,CCBG,312849727.936554
2023,CCBG,505373892.7074432
2022,CCBG,527059408.3404541
2021,CCCC,3098012925.1602173
2022,CCCC,608092537.7403259
2023,CCCC,128968308.9918852
2021,CCCS,6551934142.684937
2022,CCCS,5672940237.808228
2023,CCCS,8322390237.808228
2023,CCD,499041247.65930176
2020,CCD,551195088.2686615
2021,CCD,788846594.8654175
2022,CCD,536255196.3832855
2023,CCEC,818006086.3637924
2022,CCEC,781805967.0456886
2021,CCEC,759034900.0
2020,CCEC,385356174.4317532
2021,CCEL,97632754.83207704
2023,CCEL,42406963.44528198
2022,CCEL,49179175.23113251
2020,CCEL,64497280.0
2023,CCEP,28799157108.681152
2022,CCEP,19645007269.589355
2021,CCEP,24842754641.07715
2020,CCEP,16996537425.541992
2023,CCG,625800058.4353447
2020,CCI,60807797827.47217
2021,CCI,65274721757.39111
2022,CCI,56297122781.84912
2023,CCI,37783255972.81665
2020,CCIF,132713461.0786438
2021,CCIF,140197797.94101715
2023,CCIF,109324886.0786438
2022,CCIF,119214909.01966096
2021,CCJ,9425065672.166016
2023,CCJ,17250574257.2666
2022,CCJ,11536648197.525024
2020,CCJ,4354398405.57196
2023,CCK,10674316084.983826
2022,CCK,9775540082.733154
2021,CCK,12135429617.134094
2020,CCK,9201013460.098269
2022,CCL,8113745042.152405
2023,CCL,15835075508.19397
2020,CCL,17520149152.22168
2021,CCL,28865541864.16626
2020,CCLD,143814630.14450073
2023,CCLD,18645639.613437653
2021,CCLD,123547630.14450072
2022,CCLD,67772845.2167511
2020,CCM,55746105.85197449
2022,CCM,52086010.0
2021,CCM,86997712.92598724
2023,CCM,36037888.53700638
2023,CCNE,380270170.81604
2022,CCNE,494918139.59198
2021,CCNE,511086455.20401
2020,CCNE,305324591.95079803
2020,CCO,488947008.0
2023,CCO,772536293.6233292
2022,CCO,669857403.291481
2021,CCO,1325046410.331848
2023,CCOI,3033360054.774475
2022,CCOI,2556059064.5225525
2021,CCOI,3471457348.54126
2020,CCOI,2841085343.3807373
2023,CCRD,160490400.0
2022,CCRD,174693804.07333374
2020,CCRD,312795785.92666626
2021,CCRD,325875762.0977783
2020,CCRN,219417806.2618256
2021,CCRN,718094656.2618256
2022,CCRN,959150010.3733064
2023,CCRN,838115224.9526978
2021,CCS,1915583629.546356
2022,CCS,1340566875.747681
2023,CCS,2092638075.747681
2020,CCS,1314330805.3001404
2021,CCSI,687559256.6116333
2022,CCSI,912757545.2774048
2023,CCSI,485903501.8890381
2022,CCTS,51002444.46795464
2023,CCTS,55975814.74486351
2023,CCU,2327862771.2769165
2022,CCU,1991615816.9061584
2021,CCU,2913062209.3137817
2020,CCU,2120978663.841156
2022,CDAQ,55508062.20077515
2023,CDAQ,59882798.98326874
2023,CDE,886419371.4237213
2022,CDE,1365564990.4632568
2020,CDE,2946745485.6948853
2021,CDE,2463606990.463257
2023,CDIO,10404306.109437346
2022,CDIO,307233034.8326683
2020,CDLX,3517215841.7900085
2021,CDLX,4183578115.679932
2022,CDLX,468496920.9875107
2023,CDLX,822361650.0
2020,CDMO,486118654.6992302
2021,CDMO,1376060287.5312805
2022,CDMO,1219762365.5389786
2023,CDMO,602225717.2305107
2020,CDNA,2000955527.572632
2022,CDNA,897634824.142456
2021,CDNA,3342133743.6676025
2023,CDNA,369180000.0
2023,CDNS,64156026835.63232
2021,CDNS,41467301468.50586
2020,CDNS,29197425847.93091
2022,CDNS,44750400594.48242
2022,CDP,2616859448.4329224
2021,CDP,3039296948.4329224
2020,CDP,2672057922.6493835
2023,CDP,2684449491.405487
2022,CDRE,977028458.3129884
2023,CDRE,1082203184.509277
2023,CDRO,136346678.56800556
2022,CDRO,122304332.1599722
2021,CDRO,448902182.088089
2023,CDT,573148062.7374115
2022,CDT,969647547.0228882
2022,CDTX,88400297.35336304
2021,CDTX,315313146.630249
2020,CDTX,401179680.0
2023,CDTX,132600442.6739502
2020,CDW,15839373025.512695
2021,CDW,24313504090.69824
2022,CDW,20848542324.58496
2023,CDW,26950293026.24512
2020,CDXC,304491764.41970825
2021,CDXC,476100560.631691
2022,CDXC,93397719.36830902
2023,CDXC,110862334.73661804
2020,CDXS,832687659.7660065
2021,CDXS,1649771340.2339935
2022,CDXS,429820039.9415016
2023,CDXS,134052784.9853754
2023,CDZI,224736418.11494827
2022,CDZI,129002778.38122845
2020,CDZI,674209286.7202759
2021,CDZI,477989245.4099655
2021,CE,16319002544.921877
2020,CE,11415068635.009766
2022,CE,9870909359.86328
2023,CE,13714816913.208008
2023,CEAD,7152717.079296112
2020,CEAD,32771413.207855225
2021,CEAD,85490640.0
2022,CEAD,9973908.301963806
2023,CECO,558319194.3354607
2022,CECO,309400438.3363724
2020,CECO,254862043.6663628
2021,CECO,246121918.6663628
2023,CEE,55002248.4397316
2022,CEE,42274982.95390606
2021,CEE,178166584.36632156
2020,CEE,116823217.33182909
2023,CEG,34108115819.910645
2022,CEG,26012598007.88086
2023,CEIX,3083777102.645874
2020,CEIX,130217629.95409966
2022,CEIX,1890654231.0295105
2021,CEIX,764844903.4557343
2023,CELC,338456040.71331024
2022,CELC,371783206.58741
2021,CELC,666543600.0
2020,CELC,214775167.06295013
2023,CELH,13331489777.816772
2022,CELH,7044868918.556213
2021,CELH,6999032200.035095
2020,CELH,1764324800.0087738
2023,CELU,48805812.62898445
2022,CELU,507844268.38645935
2021,CELU,1556509747.0916748
2020,CELU,2308383000.0
2023,CELZ,6583599.702091217
2022,CELZ,5887772.127614021
2021,CELZ,100359750.0
2020,CELZ,19402885.0
2023,CENN,752222708.2397461
2022,CENN,3175366400.0
2021,CENN,32841922145.3125
2020,CENN,5156116800.0
2022,CENT,312636423.3520508
2021,CENT,416385899.1027832
2023,CENT,382901539.0716553
2020,CENT,346381027.36968994
2023,CENTA,1755739869.5503235
2021,CENTA,1883183363.532257
2022,CENTA,1496035785.151291
2020,CENTA,1582749890.3188703
2023,CENX,667128469.3092346
2022,CENX,489907987.4671936
2021,CENX,1247966302.3025513
2020,CENX,660633461.3815308
2020,CEPU,336613761.43312454
2023,CEPU,874594705.7962418
2022,CEPU,661205614.3312454
2021,CEPU,465849385.6687546
2023,CERO,560197878.2901764
2022,CERO,520478531.8710327
2022,CERS,667069153.5287018
2020,CERS,1159959212.3311155
2021,CERS,1128458709.5540771
2023,CERS,300181127.9235649
2022,CERT,2136605770.798004
2021,CERT,5325425389.702881
2023,CERT,2339325937.542572
2020,CET,801637029.0081024
2023,CET,1006347531.6581726
2021,CET,1199384550.0
2022,CET,957804419.6479796
2020,CETX,677444544.0
2023,CETX,83350959.65234375
2022,CETX,128165184.0
2021,CETX,707960064.0
2023,CETY,83357868.21255684
2023,CEV,64427591.726760864
2022,CEV,67522370.68309784
2021,CEV,95797358.79507063
2020,CEV,90354835.69057465
2022,CEVA,621281146.1574554
2021,CEVA,1010677309.6298218
2023,CEVA,459269586.5432739
2020,CEVA,932513857.7007294
2021,CF,9478137093.276978
2022,CF,16616791431.82373
2023,CF,15093885223.266602
2020,CF,5066812700.4776
2020,CFB,428320520.3175545
2021,CFB,640755700.0
2022,CFB,643220154.4011116
2023,CFB,497325008.5208893
2021,CFBK,104855538.41190338
2023,CFBK,85884117.5
2020,CFBK,61505008.49058151
2022,CFBK,105727198.50309372
2020,CFFI,94578689.13879396
2021,CFFI,173505060.99395752
2022,CFFI,174779150.0
2023,CFFI,175105835.0151062
2021,CFFN,1493711460.2451324
2022,CFFN,1079008324.795723
2020,CFFN,1131900453.3805847
2023,CFFN,620104767.5204277
2022,CFFS,101601000.0
2023,CFFS,108713068.06211472
2020,CFG,9476166473.960876
2021,CFG,18364424874.49646
2022,CFG,13935506842.23175
2023,CFG,11402189611.434937
2021,CFLT,14916615754.375
2022,CFLT,5944140054.3125
2023,CFLT,7404543005.75
2022,CFR,8409853177.642822
2020,CFR,3913077653.1791687
2023,CFR,5801411991.767883
2021,CFR,7459697684.364319
2023,CFSB,46267620.0
2022,CFSB,57900623.11283112
2023,CG,10748270186.90149
2022,CG,9208730261.09851
2020,CG,8604667933.98169
2021,CG,16849409943.211914
2022,CGA,84914686.61403656
2020,CGA,36983750.0
2021,CGA,134324978.87134552
2023,CGA,33581244.71783638
2020,CGAU,2436701266.330719
2021,CGAU,1448650427.827835
2022,CGAU,938112807.5408936
2023,CGAU,1042347620.2869416
2020,CGBD,414779146.3880539
2021,CGBD,681878377.2411346
2022,CGBD,581706818.6631203
2023,CGBD,737303250.0
2022,CGC,2316568735.26001
2021,CGC,11761042117.919922
2020,CGC,12151378941.04004
2023,CGC,664422473.526001
2021,CGEM,1308531844.3069458
2022,CGEM,743259994.3069458
2023,CGEM,524688241.0581589
2020,CGEN,1454966500.0
2021,CGEN,534532289.2145157
2022,CGEN,59094026.34818554
2023,CGEN,83268852.64041424
2021,CGNT,1477442195.148468
2022,CGNT,290455797.2574234
2023,CGNT,345814945.8861351
2020,CGNX,10846528372.132324
2023,CGNX,7278501864.9592285
2022,CGNX,7108716249.244873
2021,CGNX,13757809787.591797
2023,CGO,85976100.0
2020,CGO,104247033.28033447
2021,CGO,151242133.05381775
2022,CGO,96489745.8013916
2022,CGTX,76252699.04315472
2023,CGTX,57791522.29642868
2020,CHCI,23718287.16779709
2021,CHCI,45990336.416101456
2022,CHCI,38277072.87584782
2023,CHCI,45893923.00678253
2020,CHCO,819538096.5179443
2021,CHCO,1145401709.8388672
2022,CHCO,1303884939.892578
2023,CHCO,1328289537.567139
2020,CHCT,1240424733.7417605
2021,CHCT,1243766736.8774414
2022,CHCT,918873300.0
2023,CHCT,833298861.4059448
2020,CHD,21892433414.293457
2022,CHD,17076558436.0979
2023,CHD,22178186649.720703
2021,CHD,19517205602.530277
2020,CHDN,5972011802.957153
2021,CHDN,8812928731.214905
2022,CHDN,6759833220.950317
2023,CHDN,8519262331.214905
2022,CHE,6546304475.390625
2020,CHE,7170977562.890625
2021,CHE,6964070985.3515625
2023,CHE,7793005623.046875
2021,CHEF,1297149092.8459167
2020,CHEF,579077308.4807396
2022,CHEF,1153773677.6533127
2023,CHEF,843525282.1540833
2020,CHEK,42231367.172784805
2021,CHEK,102478337.07756042
2022,CHEK,33925477.11565018
2023,CHEK,24917678.53878021
2022,CHGG,2184326868.3624268
2020,CHGG,7406185053.100586
2021,CHGG,7051633051.986694
2023,CHGG,924736407.9093932
2023,CHH,5784223993.860626
2022,CHH,5170909977.50473
2020,CHH,4037630255.44281
2021,CHH,5957386920.204163
2020,CHI,745794173.3370972
2021,CHI,1095166039.3484497
2022,CHI,729052707.8439941
2023,CHI,795467456.9609985
2023,CHK,11004537476.364136
2022,CHK,11225732805.18341
2021,CHK,6773752473.423004
2023,CHKP,14658534105.743408
2020,CHKP,13235353817.230225
2021,CHKP,12432478420.692444
2022,CHKP,12320295290.794373
2020,CHMG,134476599.75654602
2023,CHMG,188385955.10284424
2022,CHMG,199134552.32002255
2021,CHMG,215447702.3714447
2022,CHMI,147693777.41012573
2020,CHMI,233761507.56311417
2023,CHMI,111898344.86060144
2021,CHMI,258841512.87937164
2020,CHN,230644777.15179443
2021,CHN,252392244.42886356
2022,CHN,115626013.2139206
2023,CHN,104907035.57113647
2020,CHNR,55248311.05912685
2021,CHNR,61167772.11825371
2022,CHNR,25157713.029563427
2023,CHNR,18942277.976607084
2020,CHPT,6732663639.835083
2021,CHPT,8627303931.29895
2022,CHPT,6370135540.70105
2023,CHPT,2144957439.6907043
2020,CHR,287996800.0
2022,CHR,152226881.9618225
2023,CHR,40113840.980911255
2021,CHR,168683836.07635498
2020,CHRD,17326288.07376623
2021,CHRD,6152069718.695068
2022,CHRD,8463273156.378174
2023,CHRD,10028827225.219728
2020,CHRS,2112933077.5794983
2021,CHRS,1851408594.8410037
2022,CHRS,1107158450.4461288
2023,CHRS,430881661.0987186
2023,CHRW,9814848149.024963
2020,CHRW,10822042039.634705
2021,CHRW,9419319571.044922
2022,CHRW,10701761465.400696
2021,CHT,30479022703.17578
2023,CHT,27880275097.23633
2022,CHT,27562219755.765625
2020,CHT,27068847648.69336
2023,CHTR,62780344146.90625
2022,CHTR,43300480794.42188
2021,CHTR,103852635791.03123
2020,CHTR,89118914778.65625
2022,CHUY,399449355.25894165
2020,CHUY,337412348.6852646
2023,CHUY,613132381.5536499
2021,CHUY,543340736.8326187
2021,CHW,590113131.9664001
2022,CHW,387656918.9630509
2023,CHW,353808773.5637665
2020,CHW,461135731.8342209
2020,CHWY,8779818533.203125
2021,CHWY,10906318177.734377
2022,CHWY,4919132050.048828
2023,CHWY,2923937316.6503906
2023,CHX,6785609796.524048
2022,CHX,3728084941.8640137
2021,CHX,4259580116.2719727
2020,CHX,1522094956.3980105
2023,CHY,859389180.2497864
2022,CHY,776992569.7502136
2021,CHY,1166611807.853508
2020,CHY,807837688.3378983
2022,CI,74999723707.54492
2020,CI,44401841837.163086
2023,CI,78638228556.54492
2021,CI,53138771576.14746
2023,CIA,142125505.2441597
2020,CIA,276272042.0976639
2022,CIA,166561119.71974373
2021,CIA,309684007.9023361
2023,CIB,3015667114.494324
2022,CIB,2754565564.8593903
2021,CIB,3906188960.723877
2020,CIB,2841643251.274109
2023,CIEN,6825620155.664063
2022,CIEN,5839183977.515625
2021,CIEN,7416326640.421875
2020,CIEN,5732307749.179688
2022,CIF,30917484.689712524
2023,CIF,28386228.94835472
2020,CIF,37399640.08283615
2021,CIF,52935681.95886612
2023,CIFR,781183734.4207764
2022,CIFR,422442716.80259705
2021,CIFR,3466712531.1584477
2023,CIG,3544238114.623856
2022,CIG,2958413993.0124664
2021,CIG,3492365457.088394
2020,CIG,2332822679.9485016
2023,CIGI,4788874725.0
2022,CIGI,4608380838.119507
2021,CIGI,6420862852.970123
2020,CIGI,3349635938.584137
2023,CII,823339668.1592941
2020,CII,629937296.9747543
2021,CII,871000634.0499878
2022,CII,726216538.6814117
2023,CIK,137959712.4281168
2020,CIK,141210930.96888065
2021,CIK,179942058.6005211
2022,CIK,141155700.07987022
2023,CIM,1319092863.9359436
2020,CIM,1905948265.6458435
2021,CIM,3562442243.130981
2022,CIM,1261110812.3519895
2023,CINF,15553119116.82129
2020,CINF,10993574558.71582
2022,CINF,13243316363.52539
2021,CINF,16494840840.454102
2022,CING,781740250.8398438
2023,CING,517994276.7480469
2023,CINT,143194350.0
2022,CINT,206860768.56336597
2021,CIO,-136494017.12007523
2022,CIO,400336387.7223015
2023,CIO,170654925.0
2020,CIO,-54068713.05245161
2022,CION,454361550.0
2023,CION,565011934.6870422
2022,CISO,523119075.0
2023,CISO,24825988.87257576
2023,CISS,470823855.65185547
2023,CITE,75383756.6040802
2022,CITE,70624148.86802673
2021,CIVB,365575148.7960816
2020,CIVB,192139956.47773743
2023,CIVB,243926600.0
2022,CIVB,326704275.6019592
2020,CIVI,1848972404.96521
2021,CIVI,4710945990.06958
2022,CIVI,5644283483.972168
2023,CIVI,7953532422.125244
2023,CIX,229002775.8796692
2022,CIX,200054061.18049625
2021,CIX,253684735.50224304
2020,CIX,175611970.84236145
2022,CJET,1611415755.3137207
2023,CJET,268301523.82843015
2020,CJJD,1549069844.3066406
2021,CJJD,1022066728.6132812
2022,CJJD,260839941.07666016
2023,CJJD,30608767.36541748
2021,CKPT,1462487400.0
2022,CKPT,460905103.09410095
2023,CKPT,75340262.11323738
2020,CKPT,1187717006.188202
2021,CKX,22864897.858724598
2020,CKX,20270300.0
2022,CKX,22155438.518600464
2023,CKX,26594633.368024822
2022,CL,54659884558.02344
2023,CL,56758800416.36328
2020,CL,57362158854.0625
2021,CL,57447980664.96484
2021,CLAR,983223153.8051604
2020,CLAR,539371450.5460739
2022,CLAR,516738844.24381256
2023,CLAR,290018229.8048973
2020,CLB,714190446.9270706
2021,CLB,1300855860.5823517
2022,CLB,632387218.5249329
2023,CLB,1126381140.7375336
2022,CLBK,2212881422.109604
2020,CLBK,1162469739.95018
2021,CLBK,1937449500.0
2023,CLBK,1645261173.995018
2021,CLBT,1989446303.253662
2022,CLBT,842184607.7512207
2023,CLBT,1643549031.689026
2023,CLCO,743783800.4859924
2023,CLDI,309574790.0
2022,CLDI,917086220.0
2022,CLDT,482740707.40270615
2021,CLDT,599146275.0
2023,CLDT,468067728.0738831
2020,CLDT,372693432.40270615
2023,CLDX,1824234782.3440552
2020,CLDX,983045102.9426576
2021,CLDX,3578867635.261536
2022,CLDX,1863344476.45874
2022,CLEU,347961647.00365067
2021,CLEU,920693586.9853972
2023,CLEU,112385132.74817468
2020,CLEU,2658340575.0
2023,CLF,7315465253.562927
2020,CLF,3004816835.708618
2021,CLF,9271872150.039673
2022,CLF,6304498924.980164
2023,CLFD,408058211.8274689
2022,CLFD,1489853847.3098755
2020,CLFD,287178444.0862656
2021,CLFD,628603306.7253113
2020,CLGN,95530531.747818
2021,CLGN,193581045.63045505
2022,CLGN,77890602.18477249
2023,CLGN,63801566.96629524
2020,CLH,3024084712.1154785
2021,CLH,5606134110.240173
2022,CLH,5935906729.182434
2023,CLH,9032854368.94226
2023,CLIR,54724214.67579603
2020,CLIR,113464881.52120112
2021,CLIR,100411400.0
2022,CLIR,46189244.837898016
2022,CLLS,229215256.1817169
2021,CLLS,1262185305.6354525
2023,CLLS,158148524.29556847
2020,CLLS,1851739000.0
2020,CLM,2137195744.2229612
2021,CLM,2904609908.5092773
2022,CLM,2064864227.9106443
2023,CLM,1939575031.5558472
2022,CLMB,123830511.33382796
2020,CLMB,106186505.98529816
2021,CLMB,123968718.19705965
2023,CLMB,198138030.16765597
2020,CLMT,219028920.7042694
2022,CLMT,1100298281.8024292
2023,CLMT,1640569626.3658447
2021,CLMT,679419122.2536621
2020,CLNE,554098984.101532
2021,CLNE,1820930029.9693604
2022,CLNE,1193100256.812256
2023,CLNE,855725423.5938721
2020,CLNN,1727775700.0
2023,CLNN,79621000.0
2022,CLNN,445877600.0
2021,CLNN,1087622908.5968018
2023,CLOV,440444546.1416931
2020,CLOV,5081424855.237061
2021,CLOV,3013782414.670288
2022,CLOV,693292333.0463257
2022,CLPR,112058777.62684822
2023,CLPR,83280411.24014854
2020,CLPR,91408380.76601028
2021,CLPR,128869607.8125
2023,CLPS,28675302.20348835
2022,CLPS,36748933.46027136
2021,CLPS,80179491.1860466
2020,CLPS,76838675.73449612
2021,CLPT,489823675.0
2022,CLPT,285891442.5257683
2023,CLPT,138254463.31615448
2020,CLPT,150672523.0526924
2023,CLRB,94641099.76069929
2021,CLRB,333394776.83763504
2020,CLRB,444526346.3247299
2022,CLRB,120452300.23930071
2022,CLRC,45475477.958107
2023,CLRC,49708932.34729767
2020,CLRO,54889238.0856514
2021,CLRO,56327382.714128494
2022,CLRO,12943314.514321089
