Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
CASI,2021,1.1151075391364065,61970000.0,38704000.0,13186000.0,30339000.0,1815000.0,-15500000.0,-36654000.0,,0.0
CAT,2021,0.9176809844559101,43455000000.0,9254000000.0,29847000000.0,66277000000.0,2352000000.0,-2472000000.0,6489000000.0,488000000.0,0.212335
CATO,2021,1.1832107493682211,355668000.0,19759000.0,244135000.0,379570000.0,12356000.0,-4105000.0,36844000.0,72000.0,0.054
CATX,2021,1.5596248752016486,67302000.0,63828000.0,1801000.0,3010000.0,149000.0,-381000.0,-3387000.0,,0.0
CBAT,2021,2.147914310768286,122841687.0,7357875.0,112767476.0,121733424.0,4056656.0,-19211554.0,61486052.0,,0.25
CBOE,2021,0.6250218169682178,1531300000.0,341900000.0,1169300000.0,3209700000.0,167400000.0,-51000000.0,529000000.0,48000000.0,0.3
CBRE,2021,1.1857286505923288,10082365000.0,2430951000.0,8418869000.0,12714374000.0,526000000.0,-210000000.0,1837000000.0,50352000.0,0.24
CBRL,2021,1.042567768936069,317276000.0,45105000.0,502324000.0,1783432000.0,116303000.0,-98341000.0,131880000.0,9620000.0,0.08
CBT,2021,1.270319468522306,1425000000.0,168000000.0,1147000000.0,2216000000.0,160000000.0,-195000000.0,250000000.0,49000000.0,0.3
CBUS,2021,1.0856091730394748,15181000.0,13823000.0,4854000.0,23062000.0,2338000.0,-497000.0,-29199000.0,1431000.0,0.0
CBZ,2021,0.8841908329136211,451674000.0,1997000.0,423289000.0,923386000.0,27078000.0,-8984000.0,70887000.0,3868000.0,0.237905
CC,2021,1.3991742154734381,3345000000.0,1451000000.0,1858000000.0,6468000000.0,317000000.0,-277000000.0,608000000.0,185000000.0,0.101
CCCC,2021,1.1001962093523598,325689000.0,76124000.0,51246000.0,117159000.0,1492000.0,-1277000.0,-83892000.0,2145000.0,0.0
CCCS,2021,0.8933129788686212,322905000.0,182544000.0,136649000.0,1351029000.0,123129000.0,-38370000.0,-248919000.0,58990000.0,0.095
CCEC,2021,0.7994289328616994,37684000.0,20373000.0,130801000.0,1359706000.0,54222000.0,-368096000.0,98178000.0,20129000.0,0.24
CCEL,2021,0.05362730886855821,15782507.0,8263088.0,21073579.0,56477762.0,1326392.0,-6951171.0,2083521.0,1378926.0,0.202092
CCEP,2021,1.1407962338229884,5760000000.0,1407000000.0,6093000000.0,21880000000.0,782000000.0,-446000000.0,982000000.0,153000000.0,0.29
CCI,2021,0.5234900542079622,1254000000.0,292000000.0,2026000000.0,30782000000.0,1644000000.0,-1229000000.0,1096000000.0,632000000.0,0.017812
CCJ,2021,1.5520651224762019,2141552000.0,1247447000.0,413743000.0,2671776000.0,190415000.0,-98784000.0,-102577000.0,60711000.0,0.01
CCK,2021,0.8963951458583106,4495000000.0,531000000.0,4133000000.0,11528000000.0,463000000.0,-816000000.0,-560000000.0,253000000.0,0.136
CCL,2021,1.4193979203916578,10133000000.0,8939000000.0,10408000000.0,41200000000.0,2233000000.0,-3607000000.0,-9501000000.0,1601000000.0,0.002205
CCLD,2021,1.298062185578141,35559000.0,9340000.0,29562000.0,42917000.0,16250000.0,-10564000.0,2836000.0,455000.0,0.052456
CCLDP,2021,0.08150555529158568,35559000.0,9340000.0,29562000.0,42917000.0,16250000.0,-10564000.0,2836000.0,455000.0,0.052456
CCM,2021,-0.290274480788435,584475000.0,157386000.0,804521000.0,3486230000.0,104080000.0,-780293000.0,-271427000.0,73789000.0,0.012405
