Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
CE,2023,1.4956943583670494,6218000000.0,1805000000.0,4072000000.0,19045000000.0,739000000.0,-568000000.0,1960000000.0,720000000.0,0.21
CEAD,2023,1.0061587605931497,13360839.0,12508251.0,1251248.0,1510875.0,136420.0,,-2911551.0,,0.0
CECO,2023,1.2464839222134738,281437000.0,54779000.0,203106000.0,362800000.0,12507000.0,-8384000.0,12911000.0,13416000.0,0.326
CEG,2023,0.8786318589920431,8299000000.0,368000000.0,6319000000.0,39472000000.0,1883000000.0,-2422000000.0,1623000000.0,431000000.0,0.351
CELC,2023,0.389455740106607,190590597.0,30662774.0,14188743.0,51450076.0,142772.0,-97644.0,-63779116.0,5326387.0,0.0
CELH,2023,1.2734768520554405,1204904000.0,755981000.0,276613000.0,447868000.0,3226000.0,-17433000.0,226801000.0,,0.222
CELU,2023,1.525834888537776,19793000.0,227000.0,67298000.0,102929000.0,9324000.0,-4048000.0,-196295000.0,3015000.0,0.0
CELZ,2023,-0.06333205633528807,10270898.0,3466867.0,371394.0,371394.0,94584.0,-100000.0,-5286574.0,,0.0
CENN,2023,2.246354934922978,,,,,2570725.0,-19741427.0,-110088241.0,844231.0,0.0
CENT,2023,0.6448458999955802,1707123000.0,488730000.0,457987000.0,1925835000.0,87700000.0,-53966000.0,125643000.0,57025000.0,0.224
CENTA,2023,0.6613472928032423,1707123000.0,488730000.0,457987000.0,1925835000.0,87700000.0,-53966000.0,125643000.0,57025000.0,0.224
CENX,2023,2.2556376426282356,767100000.0,88800000.0,763000000.0,1502400000.0,,-95000000.0,-43100000.0,35500000.0,0.218
CEPU,2023,0.9075477891137499,292508203000.0,13470493000.0,147856201000.0,546716092000.0,70217877000.0,-9834940000.0,148043845000.0,25504640000.0,0.1094
CERS,2023,1.7180316425377764,144441000.0,11647000.0,67521000.0,144304000.0,2599000.0,-4597000.0,-37489000.0,8386000.0,0.21
CERT,2023,1.4902929291811722,340201000.0,234951000.0,130023000.0,516300000.0,56071000.0,-15322000.0,-55357000.0,22916000.0,0.21
CETX,2023,1.2372723329937698,29293041.0,5329910.0,27344118.0,40109950.0,1026075.0,-2761314.0,-9196875.0,4966298.0,0.21
CETY,2023,0.17286793592043062,6750728.0,174851.0,4801523.0,5059413.0,32850.0,-80831.0,-5659723.0,2137649.0,0.21
CEVA,2023,1.4665469621039617,209371000.0,23287000.0,26887000.0,39744000.0,4883000.0,-2884000.0,-11878000.0,,0.21
CF,2023,0.4906765355840275,3050000000.0,2032000000.0,800000000.0,6003000000.0,869000000.0,-501000000.0,1525000000.0,144000000.0,0.183
CGA,2023,0.23089734626360348,151227159.0,71142188.0,60376467.0,61313507.0,2403150.0,-1371393.0,-13281985.0,295804.0,0.007311
CGC,2023,2.338707375850733,371180000.0,170300000.0,234715000.0,799823000.0,53176000.0,-3996000.0,-657269000.0,105352000.0,0.15
CGEN,2023,1.740639953586005,114579000.0,13890000.0,26266000.0,55775000.0,476000.0,-172000.0,-18754000.0,,0.23
CGNT,2023,1.2019291364516629,264981000.0,74477000.0,190467000.0,257349000.0,13816000.0,-9069000.0,-15570000.0,16000.0,0.122
CGTX,2023,0.8199631781755207,34222000.0,29922000.0,10169000.0,10689000.0,252000.0,-147000.0,-25788000.0,27000.0,0.0
CHCI,2023,0.03985180512755479,24386000.0,18788000.0,6373000.0,12723000.0,212000.0,-247000.0,7784000.0,,0.0159
CHCT,2023,0.7093067815342782,70231000.0,3491000.0,67410000.0,432156000.0,40439000.0,-18981000.0,7714000.0,17792000.0,0.038155
