Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
BWAY,2020,0.7228960136373357,24298000.0,16961000.0,6800000.0,14377000.0,1618000.0,-2470000.0,-5385000.0,66000.0,0.23
BWEN,2020,1.134956988139288,50595000.0,3372000.0,47971000.0,79021000.0,6279000.0,-1547000.0,-1487000.0,1984000.0,0.27
BWIN,2020,1.5777378949120908,301989000.0,108462000.0,217420000.0,759946000.0,20167000.0,-5469000.0,-15696000.0,7857000.0,0.000167
BWLP,2020,0.18470816307130059,374704000.0,90256000.0,256778000.0,1165061000.0,152447000.0,-66436000.0,243853000.0,43559000.0,0.002042
BWMX,2020,-0.3751456069670277,2852516000.0,649820000.0,2870367000.0,3477730000.0,43688000.0,-617686000.0,298444000.0,80253000.0,0.3
BWXT,2020,0.6201906438072597,773598000.0,42610000.0,529727000.0,1675735000.0,60674000.0,-255027000.0,278670000.0,31014000.0,0.229
BXC,2020,-0.0541159465320502,668414000.0,82000.0,229032000.0,989038000.0,28901000.0,-3689000.0,80882000.0,47414000.0,0.149
BYD,2020,1.0789384769252675,650277000.0,519182000.0,524022000.0,5435005000.0,281031000.0,-175030000.0,-134700000.0,230484000.0,0.212345
BYND,2020,0.845331257827566,332226000.0,159127000.0,88967000.0,100909000.0,13299000.0,-59984000.0,-52752000.0,2576000.0,0.27
BYON,2020,0.9926255230627409,582740000.0,495425000.0,327581000.0,393888000.0,21776000.0,-14874000.0,56001000.0,1971000.0,0.014126
BYRN,2020,0.3623093757499426,16606000.0,3175000.0,11805000.0,12807000.0,242000.0,-1506000.0,-12553000.0,988000.0,0.27
BYSI,2020,1.0242563796693351,113400000.0,109537000.0,13766000.0,25217000.0,77000.0,-52000.0,-60973000.0,85000.0,0.0
BYU,2020,-0.05161076768624128,78282311.0,2700013.0,42255795.0,47149256.0,514618.0,,-5951613.0,3585106.0,0.25
