Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
KDP,2023,0.24613015654455891,3375000000.0,267000000.0,8916000000.0,26454000000.0,720000000.0,-481000000.0,2181000000.0,496000000.0,0.209
KE,2023,1.2555842353134703,847006000.0,77965000.0,375322000.0,667458000.0,38030000.0,-47040000.0,20511000.0,22839000.0,0.186
KELYA,2023,0.9416774708032817,1626600000.0,125800000.0,1019900000.0,1327900000.0,50100000.0,-15300000.0,36400000.0,3200000.0,0.21
KELYB,2023,0.39889736952938143,1626600000.0,125800000.0,1019900000.0,1327900000.0,50100000.0,-15300000.0,36400000.0,3200000.0,0.21
KEN,2023,0.7743053971133236,1096041000.0,696838000.0,358799000.0,2038216000.0,90939000.0,-332117000.0,-235978000.0,52306000.0,0.23
KEP,2023,0.5590253488677145,29536215000000.0,4342887000000.0,61248421000000.0,202450215000000.0,13032263000000.0,-13983205000000.0,-4822549000000.0,4451659000000.0,0.375674
KEQU,2023,-0.0481426450816379,96817000.0,23267000.0,40780000.0,78557000.0,3125000.0,-4373000.0,18753000.0,1799000.0,0.21
KEX,2023,1.0495327441164006,1135161000.0,32577000.0,675795000.0,2535520000.0,211156000.0,-401730000.0,222935000.0,52008000.0,0.242
KEYS,2023,1.0040771098807562,4809000000.0,2472000000.0,2049000000.0,4029000000.0,212000000.0,-196000000.0,1057000000.0,78000000.0,0.22
KFY,2023,1.0111268494669259,1674160000.0,941005000.0,934519000.0,1941544000.0,77966000.0,-55147000.0,169154000.0,20968000.0,0.225
KGEI,2023,1.373317580261777,6928000.0,598000.0,18844000.0,53943000.0,842000.0,-53173000.0,19280000.0,2366000.0,0.045865
KGS,2023,0.22453172668445848,230963000.0,5562000.0,210629000.0,2101453000.0,182869000.0,-219795000.0,20066000.0,222514000.0,0.21
KHC,2023,0.31482379782570186,7929000000.0,1400000000.0,8037000000.0,40617000000.0,961000000.0,-1013000000.0,2855000000.0,912000000.0,0.217
KIDS,2023,1.2027223939387164,226496000.0,31055000.0,41666000.0,61720000.0,17385000.0,-18984000.0,-20974000.0,,0.016
KIRK,2023,0.7646710206857413,85509000.0,3805000.0,109191000.0,247449000.0,11980000.0,-4779000.0,-27751000.0,3317000.0,0.019
KITT,2023,0.3652400530822163,9221131.0,753398.0,17387236.0,67935325.0,729412.0,-11633153.0,-50686601.0,8776277.0,0.0
KLAC,2023,1.7183128255587632,10031144000.0,1977129000.0,4660774000.0,12065238000.0,401730000.0,-277384000.0,2761896000.0,311253000.0,0.134
KLIC,2023,1.386872158603914,1189058000.0,529402000.0,181551000.0,325216000.0,28857000.0,-44406000.0,57148000.0,142000.0,0.208
KLTR,2023,0.8534150471148269,111734000.0,36684000.0,99909000.0,153416000.0,4717000.0,-4100000.0,-46366000.0,3178000.0,0.21
KLXE,2023,1.3837682344255642,290300000.0,112500000.0,164100000.0,501000000.0,72800000.0,-57100000.0,19200000.0,36500000.0,0.135135
KMB,2023,0.3031510540580989,5703000000.0,1093000000.0,6930000000.0,16276000000.0,753000000.0,-766000000.0,1764000000.0,293000000.0,0.224
