Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
KRO,2022,0.7132395944452398,1242200000.0,327800000.0,326700000.0,977200000.0,56200000.0,-63200000.0,104500000.0,16900000.0,0.219567
KRON,2022,1.8216358043647491,244291000.0,75973000.0,21486000.0,50439000.0,2266000.0,-577000.0,-133204000.0,,0.0
KROS,2022,1.547885465922096,285767000.0,279048000.0,16547000.0,29358000.0,674000.0,-1241000.0,-104679000.0,1000.0,0.0
KRP,2022,0.4010153682821121,75192341.0,24635718.0,18766567.0,263336623.0,50406088.0,-141460916.0,111929491.0,13818310.0,0.0205
KRRO,2022,1.2700697661269096,57083000.0,36333000.0,8701000.0,172773000.0,2511000.0,-5212000.0,-58032000.0,118000.0,0.21
KRT,2022,0.7421849004226372,123800000.0,16041000.0,39253000.0,100242000.0,14227000.0,-14747000.0,23648000.0,2017000.0,0.205
KRUS,2022,1.6251287821251297,42396000.0,35782000.0,25269000.0,108062000.0,5613000.0,-27662000.0,-764000.0,87000.0,0.21
KRYS,2022,1.5024944193466068,383779000.0,161900000.0,28847000.0,36219000.0,2643000.0,-52979000.0,-139975000.0,0.0,0.0
KSCP,2022,1.6906007674411927,10089000.0,4810000.0,10509000.0,29885000.0,1552000.0,-117000.0,-25643000.0,9235000.0,0.0
KSS,2022,1.4006166497353487,3736000000.0,153000000.0,3115000000.0,10582000000.0,808000000.0,-826000000.0,-19000000.0,304000000.0,0.21
KT,2022,0.49841768034549294,12690014000000.0,2449062000000.0,10699268000000.0,22577114000000.0,3710666000000.0,-3987137000000.0,1260470000000.0,293854000000.0,0.267
KTB,2022,1.2288554521941175,982269000.0,59179000.0,440429000.0,1331504000.0,37126000.0,-28397000.0,245493000.0,34919000.0,0.231
KTCC,2022,0.1760333766738317,340008000.0,1707000.0,163667000.0,282045000.0,7562000.0,-6813000.0,3377000.0,5104000.0,0.085
KTOS,2022,1.2830696423679824,582600000.0,81300000.0,234200000.0,604000000.0,40900000.0,-45400000.0,-36900000.0,18300000.0,0.21
KTRA,2022,0.979198539801506,3270000.0,1535000.0,3082000.0,3248000.0,60000.0,-232000.0,-14649000.0,,0.0
KTTA,2022,0.49978585902769496,34076693.0,33087864.0,1877634.0,2681841.0,5094.0,-107101.0,-13936452.0,102.0,0.0
KUKE,2022,0.349267182904552,53269000.0,5425000.0,180887000.0,185952000.0,23270000.0,-292739000.0,-894214000.0,4848000.0,0.25
KULR,2022,1.5941849983873322,15735984.0,10333563.0,9680507.0,13132197.0,259399.0,-4647974.0,-19436479.0,1447699.0,0.0
KURA,2022,1.1774388951861101,446426000.0,51802000.0,24057000.0,36028000.0,759000.0,-626000.0,-135840000.0,229000.0,0.0
KVHI,2022,0.6198702161054727,129960000.0,21056000.0,37125000.0,37816000.0,13408000.0,-14444000.0,24030000.0,3000.0,0.21
KW,2022,0.9212409670806839,693800000.0,439300000.0,674400000.0,6261400000.0,172900000.0,-160900000.0,93700000.0,220800000.0,0.262
KWE,2022,-3.4751496173735053,1516393.0,170545.0,6925880.0,8326354.0,326491.0,-1364142.0,-10520290.0,511990.0,0.004678
KWR,2022,1.3922250846251547,994137000.0,180963000.0,354786000.0,1543037000.0,80467000.0,-28539000.0,-15931000.0,32579000.0,0.21
KXIN,2022,0.6000991439059876,42302000.0,7102000.0,19868000.0,20179000.0,1681000.0,-59000.0,-84706000.0,1034000.0,0.25
KYMR,2022,1.756628463639012,419416000.0,68395000.0,71343000.0,112983000.0,2977000.0,-2836000.0,-154808000.0,176000.0,0.0
KZR,2022,0.9463320886007449,285722000.0,40456000.0,10997000.0,29696000.0,1023000.0,-1578000.0,-68239000.0,1185000.0,0.0
LAAC,2022,2.0825728028089325,356092000.0,194471000.0,19645000.0,232546000.0,222000.0,-1357000.0,-93568000.0,20831000.0,0.0
LAB,2022,1.5686408596500785,208815000.0,81309000.0,43443000.0,471777000.0,15027000.0,-3825000.0,-190098000.0,4331000.0,0.015
LAD,2022,1.100516064412511,4630900000.0,246700000.0,3178200000.0,9755500000.0,228100000.0,-303100000.0,1251000000.0,167900000.0,0.271
LAKE,2022,0.5265833806267273,105591000.0,24639000.0,18597000.0,22946000.0,1505000.0,-1985000.0,1873000.0,37000.0,0.21
LAMR,2022,1.0549651875169197,364552000.0,52619000.0,726037000.0,5279840000.0,349449000.0,-167078000.0,438647000.0,127510000.0,0.038264
LAND,2022,1.0107225452007573,61141000.0,61141000.0,20736000.0,725889000.0,35456000.0,-20126000.0,4708000.0,25738000.0,0.21
LANDM,2022,0.011336009835613935,61141000.0,61141000.0,20736000.0,725889000.0,35456000.0,-20126000.0,4708000.0,25738000.0,0.21
LANDO,2022,-0.023909179741694726,61141000.0,61141000.0,20736000.0,725889000.0,35456000.0,-20126000.0,4708000.0,25738000.0,0.21
LANV,2022,-0.031117402186728756,280326000.0,91897000.0,232732000.0,431422000.0,45810000.0,-24703000.0,-218290000.0,19096000.0,0.0005
LASE,2022,-0.17958068542791808,13721708.0,12181799.0,964326.0,1451889.0,437832.0,-689250.0,-2094064.0,24426.0,0.0
LASR,2022,1.7044187785432243,230756000.0,57826000.0,34492000.0,58388000.0,15699000.0,-21720000.0,-54579000.0,,0.21
LAUR,2022,0.53545681113565,226199000.0,85167000.0,381387000.0,1196482000.0,88526000.0,-52756000.0,69573000.0,16418000.0,0.21
LAW,2022,2.120199665867818,231540000.0,203244000.0,22767000.0,32686000.0,2974000.0,-4378000.0,-70765000.0,473000.0,0.21
LAZ,2022,1.2151279006247402,3583671000.0,1234773000.0,1564285000.0,4593691000.0,42396000.0,-49511000.0,357517000.0,81522000.0,0.241
LAZR,2022,2.3251666585743505,554586000.0,69552000.0,77541000.0,713732000.0,11803000.0,-18064000.0,-445939000.0,11095000.0,0.21
LBRDA,2022,0.9098096349373812,660000000.0,375000000.0,1675000000.0,6641000000.0,262000000.0,-181000000.0,1257000000.0,133000000.0,0.18
LBRDK,2022,0.906278970569936,660000000.0,375000000.0,1675000000.0,6641000000.0,262000000.0,-181000000.0,1257000000.0,133000000.0,0.18
LBRDP,2022,0.19855426924631658,660000000.0,375000000.0,1675000000.0,6641000000.0,262000000.0,-181000000.0,1257000000.0,133000000.0,0.18
LBRT,2022,0.9222833636651427,956673000.0,43676000.0,649497000.0,1078626000.0,,-459320000.0,399602000.0,22715000.0,0.21
LBTYA,2022,0.9553180313712677,6297400000.0,1726200000.0,3921000000.0,20321600000.0,2171400000.0,-1303200000.0,1473200000.0,589300000.0,0.223915
LBTYB,2022,0.24306103280269117,6297400000.0,1726200000.0,3921000000.0,20321600000.0,2171400000.0,-1303200000.0,1473200000.0,589300000.0,0.223915
LBTYK,2022,0.9438181326728349,6297400000.0,1726200000.0,3921000000.0,20321600000.0,2171400000.0,-1303200000.0,1473200000.0,589300000.0,0.223915
LCID,2022,1.932023070631591,4912028000.0,1735765000.0,937559000.0,3529537000.0,186583000.0,-1074852000.0,-1304460000.0,30596000.0,0.21
LCII,2022,1.3027314250130362,1390776000.0,47499000.0,421300000.0,1865904000.0,129212000.0,-130641000.0,394974000.0,27573000.0,0.248
LCUT,2022,0.9919797508235733,400256000.0,23598000.0,129906000.0,485800000.0,19536000.0,-2975000.0,-6166000.0,17205000.0,0.21
LDOS,2022,0.4516759038914903,3643000000.0,516000000.0,3947000000.0,8718000000.0,333000000.0,-129000000.0,685000000.0,199000000.0,0.218
LDTC,2022,0.0035664946716437267,42360493.0,32025899.0,42004642.0,66696948.0,2316872.0,-13027288.0,-69318848.0,-582752.0,0.0
LDWY,2022,0.8167853164129116,20753000.0,14439000.0,7374000.0,7567000.0,60000.0,-106000.0,-3534000.0,36000.0,0.27
LE,2022,1.5205277559207486,556726000.0,39557000.0,297477000.0,701396000.0,38741000.0,-31806000.0,-12530000.0,39768000.0,0.1464
LEA,2022,1.2978901755300882,6994100000.0,1114900000.0,5188300000.0,8932700000.0,576500000.0,-638200000.0,327700000.0,98600000.0,0.263
LECO,2022,0.7189566362540429,1557790000.0,197150000.0,852897000.0,2146505000.0,78059000.0,-71883000.0,472224000.0,29500000.0,0.203
LEDS,2022,1.2029918491672262,9143000.0,4274000.0,9255000.0,12556000.0,938000.0,-293000.0,-2744000.0,369000.0,0.0
LEE,2022,0.6097210532599232,109123000.0,16185000.0,131136000.0,726805000.0,36544000.0,-7536000.0,-2017000.0,41770000.0,0.21
LEG,2022,0.8754747817345757,1958000000.0,316500000.0,968100000.0,3544700000.0,179800000.0,-100300000.0,309800000.0,85500000.0,0.232
LEGH,2022,0.8015319938026004,107081000.0,2818000.0,41462000.0,54709000.0,1936000.0,-3800000.0,67773000.0,375000.0,0.175
LEGN,2022,1.026727015954819,1099119000.0,786031000.0,297788000.0,586651000.0,18392000.0,-22275000.0,-446349000.0,10796000.0,0.001
LEN,2022,1.2813583433601536,30104293000.0,4778720000.0,1616128000.0,13743928000.0,87075000.0,-57214000.0,4614125000.0,,0.2284
LESL,2022,1.3701374937796231,542378000.0,112293000.0,347956000.0,1307582000.0,30769000.0,-31726000.0,159029000.0,30240000.0,0.236
LEU,2022,2.287025792242433,587100000.0,179900000.0,449200000.0,779600000.0,9600000.0,-700000.0,52200000.0,500000.0,0.23
LEV,2022,1.5317477457831006,323497975.0,88266985.0,81091909.0,273294139.0,11492473.0,-207857764.0,17775766.0,647972.0,0.0
LEVI,2022,1.3163912840093155,2827900000.0,429600000.0,1981600000.0,4134100000.0,158900000.0,-268300000.0,569100000.0,25700000.0,0.124
LFCR,2022,0.7061935824072385,93875000.0,19091000.0,39289000.0,257775000.0,13177000.0,-21482000.0,-99563000.0,17581000.0,0.21
LFLY,2022,0.8835647622214668,30044000.0,24594000.0,9818000.0,39119000.0,449000.0,-2470000.0,5070000.0,2811000.0,0.21
LFST,2022,1.9341619023181038,233223000.0,108621000.0,175999000.0,655148000.0,69198000.0,-79255000.0,-215564000.0,19928000.0,0.074
LFUS,2022,1.130172470703124,1511796000.0,562588000.0,572295000.0,1692356000.0,120706000.0,-104341000.0,373306000.0,26216000.0,0.157
LFVN,2022,0.5760241389609049,44284000.0,21605000.0,19609000.0,31474000.0,3579000.0,-3067000.0,2540000.0,,0.365
LFWD,2022,0.7227080459335586,72510000.0,67896000.0,4782000.0,6071000.0,202000.0,-25000.0,-19569000.0,0.0,0.23
LGHL,2022,0.7684072857464512,69044042.0,11159610.0,53866279.0,59221719.0,2694802.0,,-31563283.0,2334598.0,0.165
LGIH,2022,1.4717593222122751,2955437000.0,31998000.0,298700000.0,1482416000.0,1576000.0,-1187000.0,326567000.0,0.0,0.219
LGL,2022,0.46645887432169336,39340000.0,21507000.0,587000.0,1295000.0,576000.0,-1099000.0,-2992000.0,,0.239
LGMK,2022,1.3753136911166104,9534005.0,6977114.0,2413542.0,2853805.0,803681.0,-1308157.0,-6924965.0,,0.21
LGND,2022,1.1714958852237733,263601000.0,45006000.0,98810000.0,165183000.0,51370000.0,-17923000.0,-33361000.0,1799000.0,0.21
LGO,2022,1.0839712235518233,154144000.0,54471000.0,38973000.0,81196000.0,23278000.0,-45637000.0,-1451000.0,1646000.0,0.2621
LGVN,2022,1.4543137007732725,20280000.0,10503000.0,4869000.0,6910000.0,893000.0,-856000.0,-18835000.0,0.0,0.0
LH,2022,0.7025954769742493,4625000000.0,320600000.0,3078500000.0,10039600000.0,537200000.0,-429300000.0,1279100000.0,179800000.0,0.189
LHX,2022,0.39190226786013016,6754000000.0,880000000.0,5776000000.0,14900000000.0,938000000.0,-252000000.0,1062000000.0,279000000.0,0.167
LI,2022,1.3942662546732998,66992487000.0,38478016000.0,27372601000.0,41351644000.0,1213855000.0,-5127899000.0,-2012215000.0,106340000.0,0.058817
LICY,2022,1.4274540744909137,680900000.0,578300000.0,52700000.0,388200000.0,3700000.0,-190100000.0,-50300000.0,12500000.0,0.0
LIDR,2022,1.4061457935636066,105550000.0,19064000.0,22563000.0,39370000.0,1422000.0,-4200000.0,-98714000.0,778000.0,0.21
LIDRW,2022,0.9295924399617921,105550000.0,19064000.0,22563000.0,39370000.0,1422000.0,-4200000.0,-98714000.0,778000.0,0.21
LIFW,2022,0.520677620173525,51357000.0,3661000.0,115715000.0,1230673000.0,424000.0,-5684000.0,-7417000.0,121011000.0,0.0
LIFWW,2022,0.0,51357000.0,3661000.0,115715000.0,1230673000.0,424000.0,-5684000.0,-7417000.0,121011000.0,0.0
LII,2022,1.047677975707027,1496500000.0,52600000.0,1595700000.0,2770700000.0,77900000.0,-101100000.0,497100000.0,39800000.0,0.193
LILA,2022,1.2898463401360913,2078900000.0,781000000.0,1773800000.0,11018500000.0,910700000.0,-660100000.0,-170700000.0,556700000.0,0.21
LILAK,2022,1.3271015061430336,2078900000.0,781000000.0,1773800000.0,11018500000.0,910700000.0,-660100000.0,-170700000.0,556700000.0,0.21
LILM,2022,1.8183847304763396,220979000.0,179581000.0,73016000.0,85328000.0,8267000.0,-9142000.0,-253064000.0,1232000.0,0.001
LILMW,2022,1.6322281059629349,220979000.0,179581000.0,73016000.0,85328000.0,8267000.0,-9142000.0,-253064000.0,1232000.0,0.001
LIN,2022,0.9088702579485903,13047000000.0,5436000000.0,16479000000.0,38271000000.0,4204000000.0,-3173000000.0,4147000000.0,215000000.0,0.259
LINC,2022,0.6776339719394116,114135000.0,46074000.0,55020000.0,146689000.0,6362000.0,-8986000.0,12634000.0,160000.0,0.231
LIND,2022,1.9268278128652654,183319000.0,87177000.0,341120000.0,873621000.0,43608000.0,-38205000.0,-111381000.0,37495000.0,0.21
LION,2022,0.017508145710100138,1012000000.0,256900000.0,1887100000.0,4264000000.0,1598100000.0,-6100000.0,11100000.0,68500000.0,0.2621
LIPO,2022,-4.6498473003062335,5799289.0,5121743.0,1178256.0,1274514.0,0.0,,-2597692.0,9612.0,0.0
LIQT,2022,0.4385855697867144,27667785.0,15156977.0,6086498.0,16816283.0,2585881.0,-1690621.0,-14169107.0,419942.0,0.016479
LITB,2022,0.4497233827956839,115975000.0,88575000.0,154109000.0,160937000.0,3371000.0,-817000.0,-56582000.0,5000.0,0.183391
LITE,2022,1.1593174703642166,2777900000.0,859000000.0,633800000.0,3276300000.0,255600000.0,-128500000.0,-131600000.0,35500000.0,0.21
LITM,2022,1.6340942225393695,25029009.0,23792408.0,1780877.0,1780877.0,0.0,-5979286.0,-9446454.0,167873.0,0.0
LIVE,2022,0.6174978941849101,134804000.0,4600000.0,56388000.0,181475000.0,8218000.0,-12128000.0,24741000.0,4209000.0,0.218
LIVN,2022,0.9743439538737726,886136000.0,214172000.0,297398000.0,1087149000.0,57796000.0,-26517000.0,-86246000.0,48250000.0,0.21
LKCO,2022,1.104267898101672,57726014.0,16443929.0,101708506.0,121545183.0,14580224.0,-1541831.0,-68801252.0,4122434.0,0.116762
LKQ,2022,1.0425918852916356,4258000000.0,278000000.0,2271000000.0,6547000000.0,264000000.0,-222000000.0,1149000000.0,78000000.0,0.253
LLAP,2022,0.8046968685637929,138921000.0,93561000.0,70736000.0,274075000.0,5002000.0,-22469000.0,-163980000.0,26644000.0,0.21
LLY,2022,0.5321262173332556,18034500000.0,2067000000.0,17138200000.0,38714400000.0,1522500000.0,-2985300000.0,6244800000.0,331600000.0,0.083
LMAT,2022,0.8340454561938684,161733000.0,19134000.0,25329000.0,42275000.0,9433000.0,-3229000.0,20636000.0,0.0,0.249
LMB,2022,1.0582909039792232,225990000.0,36001000.0,159085000.0,199114000.0,8158000.0,-993000.0,6799000.0,2144000.0,0.292
LMNR,2022,0.3891038224460215,37535000.0,857000.0,39274000.0,176654000.0,9798000.0,-10066000.0,-236000.0,2291000.0,0.21
LMT,2022,0.2954458559872073,20991000000.0,2547000000.0,15887000000.0,43614000000.0,1404000000.0,-1670000000.0,5732000000.0,623000000.0,0.142
LND,2022,0.423442841123088,1588564000.0,435493000.0,483994000.0,1129215000.0,82614000.0,-50843000.0,520100000.0,68044000.0,0.18
LNG,2022,0.597409358188873,5608000000.0,1353000000.0,6795000000.0,41437000000.0,1119000000.0,-1830000000.0,1428000000.0,1406000000.0,0.148
LNN,2022,0.8263329664430943,477101000.0,105048000.0,160942000.0,317295000.0,20178000.0,-15595000.0,65469000.0,4269000.0,0.255
LNSR,2022,0.1818128226664232,33716000.0,14674000.0,11421000.0,13860000.0,3406000.0,-115000.0,-19914000.0,,0.0
LNTH,2022,1.3350995594898851,677616000.0,415652000.0,247701000.0,874111000.0,47929000.0,-18347000.0,28067000.0,7185000.0,0.21
LNW,2022,1.6273661319249255,1694000000.0,914000000.0,622000000.0,4848000000.0,420000000.0,-216000000.0,3675000000.0,327000000.0,0.21
LNZA,2022,0.035269703818886396,123897000.0,83045000.0,55981000.0,605578000.0,4660000.0,-10735000.0,-76356000.0,,0.0
LOCL,2022,1.0295100837321358,34104000.0,13666000.0,23267000.0,157407000.0,10427000.0,-81833000.0,-111071000.0,16734000.0,0.0
LOCO,2022,0.8499667407153656,37449000.0,20493000.0,68513000.0,316070000.0,14418000.0,-19917000.0,20801000.0,1677000.0,0.28
LODE,2022,1.1622464367547398,30767613.0,2521772.0,31628676.0,43690300.0,2789455.0,-3190042.0,-45948744.0,1651435.0,0.0
LOMA,2022,0.8554252937302682,125460295000.0,2069630000.0,130003943000.0,270757053000.0,41348599000.0,-32098637000.0,6037186000.0,18851534000.0,0.35
LOOP,2022,1.1411636434360404,36424000.0,29591000.0,3584000.0,6824000.0,550000.0,-441000.0,-21301000.0,156000.0,0.0
LOPE,2022,0.5563504150361194,273273000.0,120409000.0,99706000.0,195130000.0,31177000.0,-35629000.0,184675000.0,2000.0,0.231
LOT,2022,0.0149383131632154,823463000.0,736605000.0,932879000.0,1824967000.0,12790000.0,-133345000.0,-723921000.0,8542000.0,0.25
LOVE,2022,1.9836442637142284,187715000.0,43533000.0,82041000.0,215532000.0,10842000.0,-25549000.0,26488000.0,117000.0,0.281
LOW,2022,0.9668912618697858,21442000000.0,1348000000.0,19511000000.0,57962000000.0,1981000000.0,-1829000000.0,6437000000.0,1160000000.0,0.288
LPCN,2022,0.7530374640488429,34135080.0,3148496.0,1678126.0,1907982.0,9453.0,-133831.0,-10758636.0,27098.0,0.21
LPG,2022,0.32123043509575894,236298985.0,148797232.0,94596544.0,835067207.0,63396131.0,-68784849.0,172443930.0,30031783.0,0.21
LPL,2022,1.104864800259035,9444035000000.0,1824649000000.0,13961520000000.0,24366792000000.0,4557457000000.0,-5909862000000.0,-3071565000000.0,414521000000.0,0.069257
LPLA,2022,0.9275263656692277,5737250000.0,847519000.0,3632712000.0,7314674000.0,287377000.0,-306596000.0,845702000.0,126234000.0,0.239
LPRO,2022,1.9635466090301852,280744000.0,204450000.0,15107000.0,166807000.0,915000.0,-624000.0,66620000.0,5832000.0,0.288
LPSN,2022,2.0668261007817517,533466000.0,391781000.0,251558000.0,1020852000.0,32284000.0,-51166000.0,-225747000.0,352000.0,0.0078
LPTH,2022,1.2799945198878497,21760091.0,4687004.0,6833623.0,17583659.0,3174569.0,-3077154.0,-4046871.0,283266.0,0.21
LPTX,2022,1.6834347938348055,67950000.0,65500000.0,11225000.0,11487000.0,16000.0,,-54596000.0,54000.0,0.0
LPX,2022,1.3841995741991187,854000000.0,369000000.0,343000000.0,916000000.0,132000000.0,-414000000.0,1086000000.0,9000000.0,0.24
LQDA,2022,1.218814140445906,99811000.0,93283000.0,8800000.0,38776000.0,3647000.0,-592000.0,-41015000.0,2338000.0,0.0
LRCX,2022,1.7923363655666786,13228412000.0,5337056000.0,4184918000.0,10571471000.0,342432000.0,-501568000.0,4510931000.0,186462000.0,0.117
LRN,2022,0.6440796307613145,1065199000.0,410807000.0,309135000.0,813370000.0,110358000.0,-66548000.0,126867000.0,8404000.0,0.263
LSAK,2022,0.6656616543062325,163636000.0,35499000.0,101912000.0,283327000.0,23685000.0,-16575000.0,-35074000.0,18567000.0,0.0716
LSB,2022,0.0029586029542172736,1035978664.0,370108059.0,658761944.0,991300326.0,36687807.0,-57049721.0,-145479105.0,30857673.0,0.25
LSCC,2022,1.9904777507609475,379167000.0,145722000.0,127373000.0,311550000.0,35835000.0,-34932000.0,178882000.0,4146000.0,0.02
LSF,2022,1.1014207665512836,27530911.0,17293959.0,7452252.0,7528328.0,1118071.0,-1156932.0,-40337318.0,,0.0
LSPD,2022,2.66741761891785,934332000.0,800154000.0,150457000.0,171283000.0,115261000.0,-13121000.0,-1070009000.0,2054000.0,0.003927
LSTA,2022,0.6824554665564768,71876000.0,32154000.0,6383000.0,6710000.0,69000.0,-285000.0,-54225000.0,,0.043718
LSTR,2022,0.770165445261998,1439390000.0,339581000.0,878135000.0,1044658000.0,57453000.0,-26005000.0,430914000.0,3620000.0,0.241
LTBR,2022,1.6545237781859832,29015261.0,28899997.0,350331.0,350331.0,,-6642.0,-7497857.0,,0.0
LTC,2022,0.38904678705909984,625934000.0,10379000.0,37942000.0,805796000.0,37496000.0,,100024000.0,31437000.0,0.21
LTH,2022,1.6135441185625543,131036000.0,25509000.0,457406000.0,4501102000.0,228883000.0,-591178000.0,-1793000.0,113537000.0,0.315
LTRX,2022,1.6111194922355005,96551000.0,13452000.0,46388000.0,74068000.0,7539000.0,-2673000.0,-8980000.0,1485000.0,0.21
LUCD,2022,1.0481210687170825,24356000.0,22474000.0,8425000.0,9462000.0,1936000.0,-908000.0,-56171000.0,8000.0,0.0
LUCY,2022,-0.1378584960307864,4240731.0,3591109.0,600005.0,665455.0,32567.0,-219951.0,-5681833.0,105171.0,0.0
LUCYW,2022,1.052330411398878,4240731.0,3591109.0,600005.0,665455.0,32567.0,-219951.0,-5681833.0,105171.0,0.0
